code,latitude,longitude,ipnitypes_nodes.node_id,ipnitypes_nodes.type_holder_code
CORT,42.599045,-76.188877,4477,CORT
,,,4478,Herb.Flores & Watson
MANCH,53.46096,-2.22846,4479,MANCH
,,,4480,278982
,,,4481,SING Spirit
,,,4482,"WU (inventory No. 3202, dry plant"
,,,4483,Herb. Luoyang Normal Univ.
EIF,-33.569683,-70.630315,4484,EIF
,,,4485,CSTR
,,,4486,"R.D. & S.H. National College Herbarium, Mumbai"
LAU,46.513292,6.622906,4487,LAU
,,,4488,Z/ZT
,,,4489,Herb. Schabelreiter
,,,4490,175984
,,,4491,34717
,,,4492,175987
,,,4493,GB [unnumbered] image
,,,4494,CAHUP (#
,,,4495,PNH (#37418)
,,,4496,PNH (#5733)
,,,4497,CAHUP (#14597)
,,,4498,UC (#49238)
,,,4499,PNH (#
,,,4500,PNH (#9385)
,,,4501,CAHUP (61933)
,,,4502,CAHUP (#5268)
,,,4503,UC (#295)
,,,4504,CAHUP (5294)
OBG,23.564154,58.123695,4505,OBG
,,,4506,Herb. of Ni?de Ömer Halisdemir University
,,,4507,NY-01903391 [overwritten as '895 p.p.’]
WI,25.32625,25.32625,4508,WI
KWHA,50.441196,30.527124,4509,KWHA
,,,4510,HNPM
,,,4511,CPUM
,,,4512,Herb. Pontif. Catholic Univ. Ibarra Headquarters
,,,4513,"CANB CANB896067.1 (sheet), 896067.3 (spirit)"
,,,4514,Timber specimen no.
,,,4515,Spirit specimen
,,,4516,KUn
,,,4517,srgh
,,,4518,The herbarium of Vu Quang National Park
,,,4519,BCU (015867)
,,,4520,SGO [SGO-143057]
,,,4521,4010129
,,,4522,4010118
,,,4523,Soc. Biol. Herb. Ophio-/
,,,4524,Bapalal Vaidya Bot. Res. Centre Herb.
,,,4525,Mus.of Nat. Hist. (Mdina)
,,,4526,"CAG 1339/y,"
,,,4527,Mus. Hist. Nat. Grenoble MHNGr.2017.37291
,,,4528,HS
QNUN,26.292833,107.519877,4529,QNUN
,,,4530,Herb. Kypriotakis
HUIRB,-28.393904,-53.948156,4531,HUIRB
,,,4532,ANAZ
,,,4533,BO (Herb. Bogoriense)
,,,4534,AHU
,,,4535,HCSM
ZON,18.65018,97.00884,4536,ZON
,,,4537,ANDAS
,,,4538,Herb. Bozok Univ. Biology Dept.
,,,4539,Hort. Bot. Leiden
,,,4540,Univ. Catolica de Ibarra
MNA,35.234001,-111.66378,4541,MNA
,,,4542,JXau
,,,4543,'adhuc in herbario meo' la
,,,4544,la
,,,4545,WAG WAG.1736404
,,,4546,Herb. Bidoup-Nui Ba Natl. Park
,,,4547,Herb. Du. Du-33281
,,,4548,30254
,,,4549,DU Du-28500
,,,4550,Du Du-29600
,,,4551,Herb. Lugd. Bat. 957.274
GNU,25.265459,110.3209,4552,GNU
,,,4553,Herb. W. Jansen
,,,4554,Herb. W.Jansen
,,,4555,GPM
,,,4556,921702
,,,4557,HFN (hb. K. Meijer)
,,,4558,576478
,,,4559,576479
,,,4560,591747
,,,4561,606299
,,,4562,606300
,,,4563,606301
,,,4564,581128
,,,4565,02730089
,,,4566,YO
,,,4567,Herb. El Mokni Fac. Pharm. Monastir
,,,4568,Herb. Bozok Univ. Biol.
,,,4569,01552866
,,,4570,Herb. Vásq.
GAUA,22.844303,108.269567,4571,GAUA
HSTM,-2.427116,-54.720711,4572,HSTM
GUD,10.276675,77.923411,4573,GUD
,,,4574,Herb. Hon Ba Nat. reserve
,,,4575,Herb. Hon Ba Nature Res.
,,,4576,"W, WAG, YA"
,,,4577,F v0053149F
LCU,38.932625,-76.997559,4578,LCU
,,,4579,WIS v 0324960 WIS
,,,4580,NSW (to be distributed)
,,,4581,HGCS
,,,4582,1435168
,,,4583,BSI-D
,,,4584,"WAG 1540446, 1540448,"
,,,4585,CBUCES
,,,4586,Herb. Tsentralno-Chernozemny Nature Reserve
,,,4587,Herb. M. Lynes
KIOM,35.04468333,126.7157083,4588,KIOM
HARG,9.546409,44.046889,4589,HARG
,,,4590,K000853358k
,,,4591,K000853360
,,,4592,B (B #10
,,,4593,HAJB (HAJB #1245)
HBARC,19.0801,73.0043,4594,HBARC
,,,4595,MO 2295054 [MO-4882654]
HEUS,9.295,-75.396111,4596,HEUS
,,,4597,MO 2353068 [MO-5023087]
,,,4598,MO 2295051 [MO-4889196]
,,,4599,"MO 2352663, [MO-5200404]"
,,,4600,MO 2295056 [MO-5150807]
,,,4601,MO 2295059 [MO-4889377]
,,,4602,MO 2295298 [MO-04961886]
,,,4603,2295299 [MO-04961887]
,,,4604,MO 2295236 [MO-4889198]
,,,4605,MO 2295239 [MO-4901590]
,,,4606,VNMN ex
,,,4607,MAF (MAF
,,,4608,01048661
,,,4609,"Herb., R.D. & S.H. National College (RDNCP)"
,,,4610,"Herb., VIVA College, Mumbai"
,,,4611,"CPC: Herbarium of the Centre for Plant Conservation, Vietnam"
,,,4612,WAG WAG.1572957
FIPIA,-6.892982,107.614479,4613,FIPIA
SUFAF,37.936279,41.940774,4614,SUFAF
,,,4615,CIOA spirit
,,,4616,SGH
,,,4617,"MO MO5173998, MO5173999,"
,,,4618,Herb. Station of Hon Ba Reserve
,,,4619,NHMG
,,,4620,HERBAN
,,,4621,CAS CAS-BOT-BC-460965
,,,4622,GH Raven
,,,4623,RB (to be distributed)
,,,4624,SPF (to be distributed)
,,,4625,US (to be distributed)
,,,4626,CEPECS
,,,4627,"Herb., R.D. & S.H. National College (RDNCP), Mumbai"
,,,4628,"Hewrb., VIVA College, Mumbai"
WUH,31.354429,118.394058,4629,WUH
,,,4630,U U.1208014
,,,4631,50939
,,,4632,50940
,,,4633,50941
,,,4634,50942
,,,4635,50944
,,,4636,50945
,,,4637,50946
,,,4638,50947
,,,4639,50948
,,,4640,51578
,,,4641,51579
,,,4642,51580
,,,4643,51581
,,,4644,MNHN-P-P
BHPL,23.253,77.4504,4645,BHPL
,,,4646,BVBRC
,,,4647,"Herb. Soc. Bionature, Bhopal, India"
,,,4648,Herb. Walchand Coll. Solapur
,,,4649,96596
,,,4650,96623
,,,4651,000456604
,,,4652,000456856
,,,4653,202742
,,,4654,202743
,,,4655,198570
,,,4656,198571
,,,4657,202567
,,,4658,202568!
,,,4659,178336
,,,4660,178337
,,,4661,201976
,,,4662,201977
,,,4663,202138
,,,4664,202139
,,,4665,202173
,,,4666,202174
,,,4667,2012293
,,,4668,149351
,,,4669,198737
,,,4670,198738
,,,4671,198740
,,,4672,202298
,,,4673,202299
DLSUH,14.5666496,120.9924096,4674,DLSUH
,,,4675,herb. Reduron
,,,4676,Anda
,,,4677,BO BO?1917821
,,,4678,BO?1917823
,,,4679,BO BO?1917822
,,,4680,BO BO–1917778
,,,4681,BO?1917782
,,,4682,BO?19177787
,,,4683,BO?19177891
,,,4684,BO BO–197777
,,,4685,BO–197779
,,,4686,BO–1917780
,,,4687,BO–1917781
,,,4688,BO–
,,,4689,BO–1917784
,,,4690,BO–1917785
,,,4691,BO–1917892
,,,4692,BO–1917793
,,,4693,BO BO?1918528
,,,4694,BO?1918532
,,,4695,BO?1918534
,,,4696,BO BO?1918529
,,,4697,BO?1918530
,,,4698,BO?1918531
,,,4699,BO?1918533
,,,4700,BO?1918535
,,,4701,BO BO?1919726
,,,4702,BO?1919729
,,,4703,BO BO?1919727
,,,4704,BO?1919728
,,,4705,BO BO?1917879
,,,4706,BO?1917880
,,,4707,BO BO?1917881
,,,4708,BO BO?1919381
,,,4709,BO?1919495
,,,4710,BO BO?1920648
,,,4711,BO?920647
,,,4712,BO BO?1917834
,,,4713,BO?1917836
,,,4714,BO BO?[1]917831
,,,4715,BO?1917832
,,,4716,BO?1917833
,,,4717,BO?1917835
,,,4718,BO BO?1919730
,,,4719,BO?1919731
,,,4720,BO?1919734
,,,4721,BO BO?1919732
,,,4722,BO?1919733
,,,4723,BO BO?0033635
MAR,-2.557382,-44.309401,4724,MAR
,,,4725,SRSC (SRSC Katalog-No.
,,,4726,SUFH
,,,4727,"Herb. De La Salle University, Manila"
,,,4728,HJPU
,,,4729,HAJB Serie Catasus
MTK,14.620724,-61.09588,4730,MTK
GUAD,16.177818,-61.596298,4731,GUAD
,,,4732,UNIBAS
,,,4733,South African National Biodiversity Institute
,,,4734,SWNTU
,,,4735,1347067
,,,4736,809857
,,,4737,S S-R-2356
,,,4738,B B
,,,4739,S S-R-2357
,,,4740,Herb. Bot. Gard. Hoguín
HWA,29.482296,106.717308,4741,HWA
,,,4742,Herb.M.F?rat
,,,4743,TCGRI [spirit]
,,,4744,TMUH
,,,4745,k
BREG,47.40971,9.7375,4746,BREG
,,,4747,11375
,,,4748,11271
,,,4749,11272
,,,4750,LI 839943 [Barcode
,,,4751,25057
,,,4752,25058
,,,4753,Hb. Gonnelli
SAF,38.1034,13.348,4754,SAF
HUTB,20.059288,110.338409,4755,HUTB
ASM,18.037365,97.325134,4756,ASM
,,,4757,PNH (10085)
,,,4758,Herb. Bulolo
CCAU,30.49968,114.372589,4759,CCAU
,,,4760,WELT WELT-P026139/B
,,,4761,MELU-P
,,,4762,WELT WELT-P028313/A
,,,4763,MO MO-A6351006
,,,4764,Herb. Dirmenci
,,,4765,PAL PAL-Gr
,,,4766,"Sri Ganesan Herbarium, Dept of Botany, The Madura College"
,,,4767,Herb. Mahidol Univ.
,,,4768,"Herb. Soc. Bionaturalists, Bhopal"
,,,4769,Herb. Biosci. Dept. South Gujrat Univ.
,,,4770,CAN Plant A
CATU,35.6903,-80.4806,4771,CATU
,,,4772,Herb. Soc. Bionaturalists Bhopal
,,,4773,"Herb. Biosci. Dept. South Gujrat Univ., Surat"
,,,4774,"Herb. Bapalal Vaidya Bot. Res. Centre, Surat"
,,,4775,L L.2716805
,,,4776,L L.2716807
,,,4777,L L.2716806
RCVC,-33.111234,-64.30025,4778,RCVC
,,,4779,INBAC
CODAGEM,19.333376,-99.601051,4780,CODAGEM
,,,4781,"JUAM JAUM-82165, as 2147 (1/2)"
,,,4782,"JUAM JUAM-82166, as 2147 (2/2))"
,,,4783,"P P05114583,"
IS,41.594795,14.233574,4784,IS
,,,4785,"the herbarium of Iriomote Station, (Japan)"
,,,4786,the herbarium of Iriomote Station (Japan)
,,,4787,HAMAB!
,,,4788,89001
,,,4789,TNS (TNS
,,,4790,"The Madura College, Madurai"
,,,4791,HAJB (HAJB #1138)
,,,4792,HAJB (HAJB #1141)
,,,4793,K (2 sheets)
,,,4794,169449
,,,4795,0819581
,,,4796,186802
SPSC,-21.983137,-47.879523,4797,SPSC
JXCM,28.6833,115.8833,4798,JXCM
,,,4799,"MO MO-3110673, accession no."
,,,4800,01049834
,,,4801,HUEFFS
NIT,-22.881224,-43.091022,4802,NIT
,,,4803,Herb. FJFC
,,,4804,UST
,,,4805,HNBG
,,,4806,UASLP
RHK,9.470668,76.583527,4807,RHK
HUNT,40.8966,-85.4955,4808,HUNT
,,,4809,4010156
,,,4810,herb. Flores & Watson
TAR,40.474442,17.236784,4811,TAR
,,,4812,Herbarium of Society of Bionaturalists Soc.Bio/N04-82/2017
,,,4813,Bapalal Vaidya Botanical Research Centre
,,,4814,HUSY
,,,4815,CAG n.1330/AF
ANC,43.575771,13.51282,4816,ANC
,,,4817,CAG n.1330/AG
,,,4818,FI FI
,,,4819,CR-ex INB
,,,4820,HIB HIB-lzz51
,,,4821,F F-1179074 (labeled as '580')
,,,4822,G [G00341284
,,,4823,67720
,,,4824,MDL
,,,4825,WU Inventar Nr.
OB,51.493367,6.90265,4826,OB
,,,4827,JEP
WFRC,33.298021,126.593024,4828,WFRC
,,,4829,HUES
,,,4830,TCG
,,,4831,IBC
,,,4832,Herb. Bandungense FIPIA
,,,4833,?LMA
,,,4834,Bingöl Univ. Biology Dept. Herbarium
EBL,14.1675356,121.2433147,4835,EBL
,,,4836,"FHO FHO00005224,"
,,,4837,"BR BR0000026779362V,"
,,,4838,"P00735182,"
,,,4839,"P P04251264,"
,,,4840,"BR BR0000013200992,"
,,,4841,"P P00761401, P00761402,"
,,,4842,"BR BR0000009266285,"
,,,4843,"WAG WAG0199945,"
,,,4844,"BR BR0000006636753, BR0000006636913, BR0000006637088,"
,,,4845,"WAG WAG0136090,"
,,,4846,"BR BR00000020430269,"
,,,4847,"WAG WAG0026652,"
,,,4848,Gunung Jerai Forestry Museum
TH,35.61488,139.581299,4849,TH
,,,4850,L L.3969978
,,,4851,L L.3969809
,,,4852,SING SING
,,,4853,L L.3969588
,,,4854,L L.3969980
,,,4855,L L.3969583
,,,4856,VMNM
,,,4857,L L.2487636
,,,4858,Herb. F.W.Sander
,,,4859,00013210
,,,4860,00013212
,,,4861,00013213
,,,4862,00013214
,,,4863,93570
,,,4864,335715B
,,,4865,335715C
,,,4866,00035002
,,,4867,TUS-K
,,,4868,Herb. Fac. Zootecn. Ecol. – Univ. Autón. Chihuahua
,,,4869,TAD loco Kaltasai
,,,4870,CTGU
,,,4871,22433
,,,4872,2005028
,,,4873,2005030
,,,4874,2005031
,,,4875,2005032
,,,4876,2005033
,,,4877,2005034
,,,4878,2005035
,,,4879,HTSA
,,,4880,CFSI
,,,4881,SCBG
,,,4882,MH Acc.
,,,4883,"MO MO3202025, MO3202026,"
,,,4884,"MO MO5150837,"
UCWI,18.004946,-76.742638,4885,UCWI
,,,4886,"MO MO6355420,"
,,,4887,319085
,,,4888,319086
,,,4889,319087
,,,4890,Herb. J.Záme?ník
,,,4891,TOSEHIM (The Orchid Society of Eastern Himalaya
,,,4892,VBGI VBGI
,,,4893,MUMP
,,,4894,MH 207 B-D
,,,4895,NSK (NSK0000903)
KWNU,36.577614,127.541618,4896,KWNU
,,,4897,GONC
,,,4898,1679106
,,,4899,"MO MO5565285,"
,,,4900,"PMA PMA046113,"
,,,4901,"LSU LSU0193694,"
,,,4902,"MO MO5551151,"
,,,4903,"PMA PMA094201,"
,,,4904,"MO MO6421737,"
,,,4905,"SCZ SCZ17752,"
,,,4906,"LSU LSU0193696,"
,,,4907,"MO MO5551138,"
,,,4908,"MO MO2601823, MO117643, MO5551400,"
,,,4909,"PMA PMA101093,"
,,,4910,LPB s.n.
,,,4911,US s.n.
,,,4912,BMLH
,,,4913,0407118
,,,4914,UZI
,,,4915,Herb. Bioresources Database Bioinformatics Div. IBSD Imphal ORC-BDBD-IBSD/2017-0002
,,,4916,HITBC [HITBC0030007]]
,,,4917,HITBC [HITBC0030008]
,,,4918,HITBC [HITBC0030009]
GILAN,37.2621,49.587219,4919,GILAN
IBRC,33.90558,50.8864,4920,IBRC
PEU,-33.946064,25.525185,4921,PEU
VOR,51.646698,39.995159,4922,VOR
MBGH,11.237582,75.827975,4923,MBGH
,,,4924,DLSU-DH
,,,4925,MVJB [MVJB30748]
,,,4926,MVJB [MVJB30749]
,,,4927,personal herbarium of ?inasi Y?ld?r?ml?
,,,4928,Biol. Herb. Natl. Univ. Lao PDR
SPPU,18.5523,73.8246,4929,SPPU
,,,4930,BKF [SN
,,,4931,QBG [SN
,,,4932,IBK IBK00241262 (sic)
,,,4933,HNNU LWP-LZ1709015
,,,4934,HNNU LWP-LZ1709006
,,,4935,HNNU LWP-LZ1709007
,,,4936,HNNU LWP-LZ1709008
,,,4937,ank
,,,4938,duof
SFAHAN,32.61448,51.61045,4939,SFAHAN
,,,4940,Herb. YILDIRIMLI
GRI,41.753429,-92.723312,4941,GRI
,,,4942,CAAS
ECT,-31.6805,-52.4398,4943,ECT
,,,4944,HORA
,,,4945,Biol. Herb. Natl. Univ. Laos
,,,4946,HTBC (HITBC0030005)
,,,4947,HTBC (HITBC0030006)
,,,4948,WAG WAG.1572929
,,,4949,"CPC (herbarium of Center for Plant Conservation of Vietnam, Hanoi)"
,,,4950,KHB
,,,4951,GB 012
,,,4952,01037829
,,,4953,01031008
,,,4954,01031009
,,,4955,00279472
,,,4956,00946000
,,,4957,LIV LIV.2005.15.1184
,,,4958,KFTA KFTA0004644 [fl.]
,,,4959,KFTA KFTA0004646 [fl.]
,,,4960,KFTA KFTA0004650 [fl.]
,,,4961,01969513
,,,4962,01033865
,,,4963,08902615
,,,4964,CR ex-INB
,,,4965,02684958
,,,4966,02685025
UCHT,35.044102,-85.071144,4967,UCHT
LM,-22.245384,35.309818,4968,LM
,,,4969,Rocky Mtn. Nat. Park working herbarium
,,,4970,MAU ex
,,,4971,1495894
,,,4972,FREE
,,,4973,2070270
ICESI,3.3414833,-76.52936667,4974,ICESI
,,,4975,RB RB
,,,4976,NIBRVP
,,,4977,HBARC [HBARC-00006391]
,,,4978,HBARC [HBARC-00006392]
,,,4979,K spirit
,,,4980,INPAw
,,,4981,HFTC
,,,4982,KW (four sheets with four barcodes)
DIA,0,0,4983,DIA
,,,4984,HSN
,,,4985,: QCA (2 sheets)
,,,4986,"KUBH (Kerala University Herbarium, Thiruvanathapuram)"
,,,4987,Khuzestan Agricultural and Natural Resources Research and Education Center Herbarium
,,,4988,01043696
,,,4989,196573
,,,4990,196574
,,,4991,S S-R-10531
,,,4992,BUAP
,,,4993,Herbario de la Universidad Autónoma de Zacatecas
,,,4994,NY (NY00658653)
,,,4995,QBG [including flowers in spirit as part of a single specimen]
,,,4996,BK [including flowers in spirit as part of a single specimen]
,,,4997,SING [including flowers in spirit as part of a single specimen]
,,,4998,BKF [including flowers in spirit as part of a single specimen]
,,,4999,Herb. Indraprastha Univ. (IPUH)
,,,5000,APRFH
,,,5001,Herb. P.J.Spence
,,,5002,KRB spirit
,,,5003,AMES (AMES
,,,5004,FAFC
,,,5005,PERTH ex MEL
,,,5006,0283801
NIMM,21.02913,105.848497,5007,NIMM
,,,5008,083542
,,,5009,"MO (MO (herbarium sheet and flowers preserved in alcohol),)"
,,,5010,P [MNHN-P-P01046876]
,,,5011,CPUN CPUN–22705
,,,5012,P [P00046645]
,,,5013,P [P00248588]
,,,5014,P P [P00067053]
,,,5015,P [P00085177]]
,,,5016,P [P00749307]
,,,5017,P [P00749306]
,,,5018,P [P00248637]
,,,5019,P [P06488838]
,,,5020,MO [MO-2980324]
,,,5021,P [P00749466]
,,,5022,P [P00749465]
,,,5023,P [P00749267]
,,,5024,P [P00749266]
,,,5025,P [P00181220]
,,,5026,P [P02435014]
,,,5027,P [P02435818]
,,,5028,P [P00749380]
,,,5029,P [P02435813]
,,,5030,TAN [P02434961]
,,,5031,TEF [P00749308]
,,,5032,P [P00749309]
,,,5033,P [P00085152]
,,,5034,P [P00085153]
,,,5035,P [P00067015]
,,,5036,P [P00212379]
,,,5037,P [P02432989]
,,,5038,P [P00006299]
,,,5039,P [P00338390]
,,,5040,MO [MO-2995834]
,,,5041,P [P00749370]
MAG,59.565073,150.785551,5042,MAG
,,,5043,"MAG MAG0000036,"
,,,5044,"MAG MAG0000020,"
,,,5045,"MAG MAG0000013, MAG0000014,"
,,,5046,UNACH
,,,5047,HUPJ
HNOP,-6.362721,-79.032348,5048,HNOP
,,,5049,ECAUMZ
,,,5050,"Herb. Dept. Appl. Bot., Mangalore Univ."
,,,5051,WIS v0260639WIS
RN,-5.810209,-35.194432,5052,RN
DMHN,-32.897385,151.699646,5053,DMHN
,,,5054,HAR (HARG000202)
,,,5055,SUFAH
,,,5056,BUBH
,,,5057,BO 1973652 to
,,,5058,DE DE-Soo-43283
,,,5059,DE DE-Soo-38311
,,,5060,BP HNHM-TRA00012473
,,,5061,KUN (KUM)
,,,5062,SHNU
,,,5063,P missing
,,,5064,WU (Inventar Nr. 3648 -dry plant)
,,,5065,WU (Nr. 4120 -flower in liquore alcoholico)
PCM,13.054397,80.27668,5066,PCM
,,,5067,FCO FCO-39253 (specimen in upper left corner)
,,,5068,IBGE [IBGE33546]
,,,5069,RB [RB496900]
,,,5070,NBG [2 sheets]
MCCA,-16.682007,-43.840882,5071,MCCA
JOTR,34.127,-116.037,5072,JOTR
,,,5073,11615
,,,5074,11616
,,,5075,11618
,,,5076,11534
,,,5077,ANDALAS
DUP,39.40609,29.997169,5078,DUP
PSUB,-19.901536,23.528182,5079,PSUB
,,,5080,Ya
,,,5081,B destroyed
,,,5082,"MT 8387, Plant C"
,,,5083,JBL [J0571])
,,,5084,SP [SP
,,,5085,WRSL WR GN
INAT,36.829623,10.181558,5086,INAT
HBRA,-1.051552,-46.761825,5087,HBRA
HIFPA,1.7081,48.8767,5088,HIFPA
HIFPA,-1.708042,-48.876667,5088,HIFPA
,,,5089,UDCA
HTL,-20.785667,-51.666806,5090,HTL
,,,5091,209686
,,,5092,HUY
,,,5093,CANB CANB.00708032
,,,5094,L L.2637084
,,,5095,000989063
,,,5096,WAG WAG.1923228
,,,5097,UESB
,,,5098,NY bc-03346607
,,,5099,"NY NY02104713,"
,,,5100,RB RBSpirit 2601 barcode
,,,5101,HUSFJ
,,,5102,HSS [HSS
HBJU,32.7166667,74.86666,5103,HBJU
MDI,2.9912988,101.7032719,5104,MDI
,,,5105,PH (sheet number
,,,5106,WAG WAG.1124212
,,,5107,WAG WAG.1124211
,,,5108,WAG WAG.1124213
,,,5109,WAG WAG.1124214
,,,5110,personal herbarium of P. Coulot
,,,5111,personal herbarium of Ph. Rabaute
,,,5112,BM Soc.Bio/182/2017/01-03
,,,5113,Herbarium of Society of Bionaturalists Soc.Bio/182/2017
,,,5114,HN (more than
,,,5115,NHMC (NHMC
,,,5116,Muséum d'Histoire Naturelle de La Rochelle MHNLR
,,,5117,Herb. Bingöl Univ. Biol. Dept.
,,,5118,02070802
,,,5119,02070803
HDJF,-18.2018,-43.5722,5120,HDJF
,,,5121,Herb. Bangka Belitung University
,,,5122,CPC (Herbarium of Center for Plant Conservation of Vietnam)
YBI,0.150571,25.372345,5123,YBI
,,,5124,G-BU
HVC,-14.87736,-40.12401,5125,HVC
BJTC,39.928125,116.322125,5126,BJTC
,,,5127,HUT HUT
,,,5128,100136109
,,,5129,TUXTLAS
,,,5130,WIS [v0402832WIS]
,,,5131,WIS [v0402835WIS]
,,,5132,Guilan Univ. Herb.
UDW,-29.85417,31.049999,5133,UDW
,,,5134,IBCS
,,,5135,288258
,,,5136,288259
,,,5137,417072
,,,5138,473021
,,,5139,WU (Inventar Nr.
,,,5140,Herbarium Hatay Mustafa Kemal Univ.
,,,5141,Ny
AKPM,39.819351,140.067093,5142,AKPM
,,,5143,Herb. Inst. Pl. Sci. Resources Okayama Univ.
,,,5144,JE Sheet I
,,,5145,JE Sheet II
,,,5146,PISF
,,,5147,RB RB-
,,,5148,UNILASALLE
,,,5149,BOL BOL_5450
,,,5150,BOL BOL_6107
,,,5151,NBG NBG_0181112
,,,5152,PRE PRE_0239816
,,,5153,Herb. F?rat
,,,5154,HOXA HOXA-
MIMB,43.199649,131.920501,5155,MIMB
,,,5156,122100
,,,5157,K [K000728449
,,,5158,L L.1713650
,,,5159,QCA7007917 (2 sheets)
,,,5160,"Herb. of RILOG (Silva Tarouca Research Institute for Landscape and Ornamental Gathering, Pruhonice, Czech Republic)"
,,,5161,486503
,,,5162,486504
,,,5163,486505
,,,5164,486506
,,,5165,486507
,,,5166,486508
,,,5167,454906
,,,5168,456642
,,,5169,456646
,,,5170,457709
,,,5171,479082
,,,5172,468750
,,,5173,465273
,,,5174,479065
,,,5175,479066
,,,5176,479067
,,,5177,BSI (207387 C)
,,,5178,MH (207387 B)
,,,5179,HUNEB-Coleção Caetité
,,,5180,HUNEB-Coleção Paulo Afonso
ARC,-38.8167,-68.0667,5181,ARC
,,,5182,00004841b
,,,5183,33751
,,,5184,33753
,,,5185,IST
,,,5186,2970013
,,,5187,2964362
,,,5188,2964363
,,,5189,L L.3986814
,,,5190,L (L.3993359)
,,,5191,L (L.3986813)
,,,5192,"Herb. Phycol. Limnol. Hydrobiol. Lab, Dept. Bot. Univ. Dhaka"
,,,5193,CHAX (CHAX224)
,,,5194,CHAX (CHAX227)
,,,5195,CHAX (CHAX235)
,,,5196,CHAX (CHAX238)
,,,5197,CHAX (CHAX245)
,,,5198,L L.2336455
,,,5199,"WAG WAG0303483,"
,,,5200,1217182
,,,5201,6615795
,,,5202,HUM
,,,5203,DUSH
,,,5204,150993.2
,,,5205,01072767
,,,5206,01072803
,,,5207,LE 01072774 [specimen marked by asterisk]
,,,5208,01072995
,,,5209,01072996
,,,5210,LE 01072779 [specimen marked by asterisk]
,,,5211,01072785
,,,5212,LE 01072790 [specimen marked by asterisk]
,,,5213,LE 01072786 [specimen marked by asterisk]
,,,5214,CWNU
TELA,32.066669,34.76667,5215,TELA
HARRAN,37.172292,39.001717,5216,HARRAN
,,,5217,DR DR
,,,5218,available online at https://www.jacq.org/detail.php?ID=1743069
,,,5219,available online at http://herbarium.bgbm.org/object/B101154436
,,,5220,AN
,,,5221,IMA
GXFI,22.8167,108.3167,5222,GXFI
,,,5223,USM spirit
,,,5224,GRM [MHNGr.2020.46703]
,,,5225,GRM [MHNGr.2020.46705]
,,,5226,GRM [MHNGr.2020.46704]
,,,5227,6057850
,,,5228,6060866
,,,5229,"APP 59645, 59648, 59650, 59651, 59653,"
,,,5230,USJ [3 parts including spirit]
,,,5231,L L.1749583
UCNW,53.225388,-4.140306,5232,UCNW
,,,5233,VNMN VNMN-B0020346
,,,5234,CSF
,,,5235,herb. R.Viane
,,,5236,"Herb. T.Reichstein, Basel (now in GENT)"
,,,5237,herb. R. Viane
,,,5238,"P P00312028,"
,,,5239,Herb. R. Viane
,,,5240,herb. pers. R. Viane
,,,5241,TAF
,,,5242,NNG
,,,5243,pers. herb R.Viane
KASOF,37.58808,36.81592,5244,KASOF
,,,5245,AYBU [Ankara Y?ld?r?m Beyaz?t Üniversitesi Herbaryumu]
,,,5246,BM (to be distributed)
HT,4.64093,-74.072665,5247,HT
,,,5248,"CSH [CSH0180561, ?]"
,,,5249,Herb. Vu Quang National Park
,,,5250,"MO MO-3089060, accession"
,,,5251,K [K
,,,5252,P [P01073391]
,,,5253,MPU [MPU312888][MPU312889]
,,,5254,NOU [NOU090953]
,,,5255,P [P00865080]
HY,17.40575,78.53096,5256,HY
,,,5257,"Yogi Vemana University, Kadapa"
,,,5258,Yogi Vemana Herbarium
,,,5259,SOM 177
SLUI,-2.5297222,-44.30277778,5260,SLUI
,,,5261,VNM [VNM
,,,5262,Herbarium of the Orchid Society of Eastern Himalaya
,,,5263,WU WU-Liqu.0063748
HCF,-23.90049,-51.522366,5264,HCF
,,,5265,2402982 (spirit)
,,,5266,SGO [157641]
,,,5267,M spirit
,,,5268,"National University Herbarium, Hanoi"
,,,5269,"Vietnam National University Herbarium, Hanoi"
HZTC,38.1161,112.3192,5270,HZTC
,,,5271,FCNL
SZUB,53.436522,14.544503,5272,SZUB
,,,5273,Herb. Jac.Koopman
,,,5274,private herbarium Jac. Koopman
,,,5275,MO [MO1690017]
,,,5276,HULE [HULE23576]
,,,5277,P [P04782022]
,,,5278,BRI BRI-AQ0542035
,,,5279,JCT JCT-S4021
,,,5280,02345123
,,,5281,02345124
,,,5282,"BKF [SN229663, Fig. 5]"
,,,5283,BKF [SN229662]
,,,5284,BRNH
,,,5285,IBEC
,,,5286,KUBH [Kerala University Herbarium]
,,,5287,498970
,,,5288,498971
,,,5289,498972
,,,5290,KEP KEP
,,,5291,Herb. Yvan Brahy
,,,5292,2158388
,,,5293,Herb. Forest Administration of Cambodia
,,,5294,IHUF access. no. T 32/ IHUF
,,,5295,US [US3492386]
,,,5296,WAG WAG.1477768
,,,5297,L L.1431960
,,,5298,BKF [spirit material]
,,,5299,01081616
,,,5300,01081617
,,,5301,00531761.2
,,,5302,HUEFS 241798 [pro parte]
,,,5303,COMPT
,,,5304,KYO spirit
,,,5305,TAI [TAI289768]
,,,5306,O O-V-2334309
,,,5307,NY [2 sheets]
,,,5308,herb. Inst. Invest. Ecos. Sust.
,,,5309,SD [SD278625]
,,,5310,US [US02908745=US2796919]
,,,5311,6642456
,,,5312,LIV [LIV-2005.15.2873]
,,,5313,BBRG
,,,5314,202772
